央视频道,#genre#
CCTV5,http://ztecdn.hb.chinamobile.com:6060/170000001115/UmaiCHAN638727e617ca0/index.m3u8?m3u8_level=2
CCTV5,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000322
CCTV5,http://111.48.34.155/000000000000/PLTV/88888888/224/3221230400/1.m3u8
CCTV5,http://111.48.34.159/000000000000/PLTV/88888888/224/3221230400/1.m3u8
CCTV5,http://111.48.34.178/000000000000/PLTV/88888888/224/3221230400/1.m3u8
CCTV5,http://111.48.34.191/000000000000/PLTV/88888888/224/3221230165/1.m3u8
CCTV5,http://111.48.34.201/000000000000/PLTV/88888888/224/3221230400/1.m3u8
CCTV5,http://111.48.34.205/000000000000/PLTV/88888888/224/3221230400/1.m3u8
CCTV5,http://111.48.34.224/000000000000/PLTV/88888888/224/3221230400/1.m3u8
CCTV5,http://111.48.34.237/000000000000/PLTV/88888888/224/3221230165/1.m3u8

CCTV5+,http://ztecdn.hb.chinamobile.com:6060/170000001115/UmaiCHAN63872908d48f9/index.m3u8?m3u8_level=2
CCTV5+,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000503
CCTV5+,http://111.48.34.146/000000000000/PLTV/88888888/224/3221230455/1.m3u8
CCTV5+,http://111.48.34.147/000000000000/PLTV/88888888/224/3221230455/1.m3u8
CCTV5+,http://111.48.34.159/000000000000/PLTV/88888888/224/3221230455/1.m3u8
CCTV5+,http://111.48.34.163/000000000000/PLTV/88888888/224/3221230455/1.m3u8
CCTV5+,http://111.48.34.172/000000000000/PLTV/88888888/224/3221230455/1.m3u8
CCTV5+,http://111.48.34.174/000000000000/PLTV/88888888/224/3221230455/1.m3u8
CCTV5+,http://111.48.34.191/000000000000/PLTV/88888888/224/3221230694/1.m3u8
CCTV5+,http://111.48.34.192/000000000000/PLTV/88888888/224/3221230455/1.m3u8
CCTV5+,http://111.48.34.193/000000000000/PLTV/88888888/224/3221230455/1.m3u8
CCTV5+,http://111.48.34.205/000000000000/PLTV/88888888/224/3221230455/1.m3u8
CCTV5+,http://111.48.34.208/000000000000/PLTV/88888888/224/3221230455/1.m3u8
CCTV5+,http://111.48.34.209/000000000000/PLTV/88888888/224/3221230455/1.m3u8
CCTV5+,http://111.48.34.218/000000000000/PLTV/88888888/224/3221230455/1.m3u8
CCTV5+,http://111.48.34.220/000000000000/PLTV/88888888/224/3221230455/1.m3u8
CCTV5+,http://111.48.34.237/000000000000/PLTV/88888888/224/3221230694/1.m3u8

CCTV6,http://ztecdn.hb.chinamobile.com:6060/170000001115/UmaiCHAN638728804b1f9/index.m3u8?m3u8_level=2
CCTV6,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000392
CCTV6,http://111.48.34.167/000000000000/PLTV/88888888/224/3221230451/1.m3u8
CCTV6,http://111.48.34.179/000000000000/PLTV/88888888/224/3221230451/1.m3u8
CCTV6,http://111.48.34.181/000000000000/PLTV/88888888/224/3221230451/1.m3u8
CCTV6,http://111.48.34.185/000000000000/PLTV/88888888/224/3221230451/1.m3u8
CCTV6,http://111.48.34.187/000000000000/PLTV/88888888/224/3221230451/1.m3u8
CCTV6,http://111.48.34.188/000000000000/PLTV/88888888/224/3221230451/1.m3u8
CCTV6,http://111.48.34.191/000000000000/PLTV/88888888/224/3221230154/1.m3u8
CCTV6,http://111.48.34.213/000000000000/PLTV/88888888/224/3221230451/1.m3u8
CCTV6,http://111.48.34.225/000000000000/PLTV/88888888/224/3221230451/1.m3u8
CCTV6,http://111.48.34.227/000000000000/PLTV/88888888/224/3221230451/1.m3u8
CCTV6,http://111.48.34.231/000000000000/PLTV/88888888/224/3221230451/1.m3u8
CCTV6,http://111.48.34.233/000000000000/PLTV/88888888/224/3221230451/1.m3u8
CCTV6,http://111.48.34.234/000000000000/PLTV/88888888/224/3221230451/1.m3u8
CCTV6,http://111.48.34.237/000000000000/PLTV/88888888/224/3221230154/1.m3u8

CCTV7,http://ztecdn.hb.chinamobile.com:6060/170000001115/UmaiCHAN5000038BESTVSMGSMG/index.m3u8?m3u8_level=2
CCTV7,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000358
CCTV7,http://111.48.34.146/000000000000/PLTV/88888888/224/3221230442/1.m3u8
CCTV7,http://111.48.34.147/000000000000/PLTV/88888888/224/3221230442/1.m3u8
CCTV7,http://111.48.34.155/000000000000/PLTV/88888888/224/3221229895/1.m3u8
CCTV7,http://111.48.34.157/000000000000/PLTV/88888888/224/3221230442/1.m3u8
CCTV7,http://111.48.34.158/000000000000/PLTV/88888888/224/3221230442/1.m3u8
CCTV7,http://111.48.34.159/000000000000/PLTV/88888888/224/3221230442/1.m3u8
CCTV7,http://111.48.34.174/000000000000/PLTV/88888888/224/3221229895/1.m3u8
CCTV7,http://111.48.34.185/000000000000/PLTV/88888888/224/3221230442/1.m3u8
CCTV7,http://111.48.34.191/000000000000/PLTV/88888888/224/3221229895/1.m3u8
CCTV7,http://111.48.34.192/000000000000/PLTV/88888888/224/3221230442/1.m3u8
CCTV7,http://111.48.34.193/000000000000/PLTV/88888888/224/3221230442/1.m3u8
CCTV7,http://111.48.34.201/000000000000/PLTV/88888888/224/3221229895/1.m3u8
CCTV7,http://111.48.34.203/000000000000/PLTV/88888888/224/3221230442/1.m3u8
CCTV7,http://111.48.34.204/000000000000/PLTV/88888888/224/3221230442/1.m3u8
CCTV7,http://111.48.34.205/000000000000/PLTV/88888888/224/3221230442/1.m3u8
CCTV7,http://111.48.34.220/000000000000/PLTV/88888888/224/3221229895/1.m3u8
CCTV7,http://111.48.34.221/000000000000/PLTV/88888888/224/3221229895/1.m3u8
CCTV7,http://111.48.34.231/000000000000/PLTV/88888888/224/3221230442/1.m3u8
CCTV7,http://111.48.34.237/000000000000/PLTV/88888888/224/3221229895/1.m3u8

CCTV8,http://ztecdn.hb.chinamobile.com:6060/170000001115/UmaiCHAN638728970aa82/index.m3u8?m3u8_level=2
CCTV8,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000393
CCTV8,http://111.48.34.165/000000000000/PLTV/88888888/224/3221230445/1.m3u8
CCTV8,http://111.48.34.167/000000000000/PLTV/88888888/224/3221230445/1.m3u8
CCTV8,http://111.48.34.169/000000000000/PLTV/88888888/224/3221230445/1.m3u8
CCTV8,http://111.48.34.173/000000000000/PLTV/88888888/224/3221230445/1.m3u8
CCTV8,http://111.48.34.178/000000000000/PLTV/88888888/224/3221230445/1.m3u8
CCTV8,http://111.48.34.180/000000000000/PLTV/88888888/224/3221230445/1.m3u8
CCTV8,http://111.48.34.181/000000000000/PLTV/88888888/224/3221230445/1.m3u8
CCTV8,http://111.48.34.191/000000000000/PLTV/88888888/224/3221230169/1.m3u8
CCTV8,http://111.48.34.211/000000000000/PLTV/88888888/224/3221230445/1.m3u8
CCTV8,http://111.48.34.213/000000000000/PLTV/88888888/224/3221230445/1.m3u8
CCTV8,http://111.48.34.215/000000000000/PLTV/88888888/224/3221230445/1.m3u8
CCTV8,http://111.48.34.219/000000000000/PLTV/88888888/224/3221230445/1.m3u8
CCTV8,http://111.48.34.224/000000000000/PLTV/88888888/224/3221230445/1.m3u8
CCTV8,http://111.48.34.226/000000000000/PLTV/88888888/224/3221230445/1.m3u8
CCTV8,http://111.48.34.227/000000000000/PLTV/88888888/224/3221230445/1.m3u8
CCTV8,http://111.48.34.237/000000000000/PLTV/88888888/224/3221230169/1.m3u8

CCTV9,http://ztecdn.hb.chinamobile.com:6060/170000001115/UmaiCHAN5000039BESTVSMGSMG/index.m3u8?m3u8_level=2
CCTV9,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000359
CCTV9,http://111.48.34.155/000000000000/PLTV/88888888/224/3221230330/1.m3u8
CCTV9,http://111.48.34.172/000000000000/PLTV/88888888/224/3221230330/1.m3u8
CCTV9,http://111.48.34.173/000000000000/PLTV/88888888/224/3221229864/1.m3u8
CCTV9,http://111.48.34.175/000000000000/PLTV/88888888/224/3221230330/1.m3u8
CCTV9,http://111.48.34.176/000000000000/PLTV/88888888/224/3221229864/1.m3u8
CCTV9,http://111.48.34.176/000000000000/PLTV/88888888/224/3221230330/1.m3u8
CCTV9,http://111.48.34.177/000000000000/PLTV/88888888/224/3221230330/1.m3u8
CCTV9,http://111.48.34.179/000000000000/PLTV/88888888/224/3221230330/1.m3u8
CCTV9,http://111.48.34.181/000000000000/PLTV/88888888/224/3221230330/1.m3u8
CCTV9,http://111.48.34.182/000000000000/PLTV/88888888/224/3221230330/1.m3u8
CCTV9,http://111.48.34.191/000000000000/PLTV/88888888/224/3221229864/1.m3u8
CCTV9,http://111.48.34.201/000000000000/PLTV/88888888/224/3221230330/1.m3u8
CCTV9,http://111.48.34.218/000000000000/PLTV/88888888/224/3221230330/1.m3u8
CCTV9,http://111.48.34.221/000000000000/PLTV/88888888/224/3221230330/1.m3u8
CCTV9,http://111.48.34.222/000000000000/PLTV/88888888/224/3221230330/1.m3u8
CCTV9,http://111.48.34.223/000000000000/PLTV/88888888/224/3221230330/1.m3u8
CCTV9,http://111.48.34.225/000000000000/PLTV/88888888/224/3221230330/1.m3u8
CCTV9,http://111.48.34.227/000000000000/PLTV/88888888/224/3221230330/1.m3u8
CCTV9,http://111.48.34.228/000000000000/PLTV/88888888/224/3221230330/1.m3u8
CCTV9,http://111.48.34.233/000000000000/PLTV/88888888/224/3221229864/1.m3u8
CCTV9,http://111.48.34.237/000000000000/PLTV/88888888/224/3221229864/1.m3u8

CCTV10,http://ztecdn.hb.chinamobile.com:6060/170000001115/UmaiCHAN3949784BESTVSMGSMG/index.m3u8?m3u8_level=2
CCTV10,rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000360
CCTV10,http://111.48.34.154/000000000000/PLTV/88888888/224/3221229874/1.m3u8
CCTV10,http://111.48.34.159/000000000000/PLTV/88888888/224/3221230491/1.m3u8
CCTV10,http://111.48.34.165/000000000000/PLTV/88888888/224/3221230491/1.m3u8
CCTV10,http://111.48.34.167/000000000000/PLTV/88888888/224/3221230491/1.m3u8
CCTV10,http://111.48.34.169/000000000000/PLTV/88888888/224/3221229874/1.m3u8
CCTV10,http://111.48.34.175/000000000000/PLTV/88888888/224/3221230491/1.m3u8
CCTV10,http://111.48.34.176/000000000000/PLTV/88888888/224/3221230491/1.m3u8
CCTV10,http://111.48.34.182/000000000000/PLTV/88888888/224/3221229874/1.m3u8
CCTV10,http://111.48.34.183/000000000000/PLTV/88888888/224/3221230491/1.m3u8
CCTV10,http://111.48.34.188/000000000000/PLTV/88888888/224/3221230491/1.m3u8
CCTV10,http://111.48.34.190/000000000000/PLTV/88888888/224/3221230491/1.m3u8
CCTV10,http://111.48.34.191/000000000000/PLTV/88888888/224/3221229874/1.m3u8
CCTV10,http://111.48.34.200/000000000000/PLTV/88888888/224/3221229874/1.m3u8
CCTV10,http://111.48.34.205/000000000000/PLTV/88888888/224/3221230491/1.m3u8
CCTV10,http://111.48.34.209/000000000000/PLTV/88888888/224/3221230491/1.m3u8
CCTV10,http://111.48.34.211/000000000000/PLTV/88888888/224/3221230491/1.m3u8
CCTV10,http://111.48.34.212/000000000000/PLTV/88888888/224/3221230491/1.m3u8
CCTV10,http://111.48.34.213/000000000000/PLTV/88888888/224/3221230491/1.m3u8
CCTV10,http://111.48.34.215/000000000000/PLTV/88888888/224/3221229874/1.m3u8
CCTV10,http://111.48.34.221/000000000000/PLTV/88888888/224/3221230491/1.m3u8
CCTV10,http://111.48.34.222/000000000000/PLTV/88888888/224/3221230491/1.m3u8
CCTV10,http://111.48.34.225/000000000000/PLTV/88888888/224/3221229874/1.m3u8
CCTV10,http://111.48.34.228/000000000000/PLTV/88888888/224/3221229874/1.m3u8
CCTV10,http://111.48.34.229/000000000000/PLTV/88888888/224/3221230491/1.m3u8
CCTV10,http://111.48.34.234/000000000000/PLTV/88888888/224/3221230491/1.m3u8
CCTV10,http://111.48.34.236/000000000000/PLTV/88888888/224/3221230491/1.m3u8

CCTV11,http://ztecdn.hb.chinamobile.com:6060/170000001115/UmaiCHAN6000053BESTVSMGSMG/index.m3u8?m3u8_level=2
CCTV11,rtsp://111.48.34.138:1554/170000004112/00000001000000050000000000000583
CCTV11,http://111.48.34.146/000000000000/PLTV/88888888/224/3221230444/1.m3u8
CCTV11,http://111.48.34.154/000000000000/PLTV/88888888/224/3221230444/1.m3u8
CCTV11,http://111.48.34.155/000000000000/PLTV/88888888/224/3221229869/1.m3u8
CCTV11,http://111.48.34.178/000000000000/PLTV/88888888/224/3221229869/1.m3u8
CCTV11,http://111.48.34.184/000000000000/PLTV/88888888/224/3221230444/1.m3u8
